       83	2014-10-02 12:09:35	1	5	1	0
       51	2014-10-02 12:11:10	1	5	1	0
       31	2014-10-02 12:11:48	1	5	1	0
       82	2014-10-02 12:12:41	1	5	1	0
        1	2014-10-02 12:14:46	1	5	2	0
       17	2014-10-02 12:20:07	1	5	1	0
       33	2014-10-02 12:21:04	1	5	1	0
      154	2014-10-02 12:21:23	1	5	1	0
      152	2014-10-02 12:21:28	1	5	1	0
       10	2014-10-02 12:23:31	1	5	1	0
       31	2014-10-02 13:59:33	1	4	1	0
        1	2014-10-02 14:02:06	1	4	2	0
      111	2014-10-02 14:02:41	1	4	1	0
      154	2014-10-02 14:04:19	1	4	1	0
      152	2014-10-02 14:04:34	1	4	1	0
       10	2014-10-02 14:04:55	1	4	8	0
       33	2014-10-02 14:07:33	1	4	1	0
       51	2014-10-02 14:12:11	1	4	1	0
       83	2014-10-02 14:29:59	1	4	1	0
       82	2014-10-02 14:31:22	1	4	1	0
       17	2014-10-02 14:32:18	1	4	1	0
      115	2014-10-02 15:10:08	1	5	1	0
      111	2014-10-02 18:09:00	1	5	1	0
      111	2014-10-02 18:09:01	1	5	1	0
       31	2014-10-02 18:12:18	1	5	1	0
       83	2014-10-02 18:15:35	1	5	1	0
       82	2014-10-02 18:35:26	1	5	1	0
       33	2014-10-02 18:39:42	1	5	1	0
       51	2014-10-02 18:58:05	1	5	1	0
       42	2014-10-02 20:04:51	1	5	1	0
       41	2014-10-02 20:04:56	1	5	2	0
       72	2014-10-02 23:38:06	1	5	8	0
       42	2014-10-03 07:08:11	1	5	1	0
      151	2014-10-03 07:08:59	1	5	1	0
      151	2014-10-03 07:09:10	1	4	1	0
       41	2014-10-03 07:09:42	1	4	2	0
      116	2014-10-03 07:15:08	1	4	1	0
       54	2014-10-03 07:47:40	1	4	1	0
       54	2014-10-03 07:47:45	1	4	1	0
       60	2014-10-03 07:53:12	1	4	1	0
       61	2014-10-03 08:05:40	1	4	1	0
       82	2014-10-03 08:13:38	1	4	1	0
        1	2014-10-03 08:14:11	1	4	2	0
       17	2014-10-03 08:14:21	1	4	1	0
      152	2014-10-03 08:15:15	1	4	1	0
       10	2014-10-03 08:15:39	1	4	8	0
      154	2014-10-03 08:16:34	1	4	1	0
       33	2014-10-03 08:18:20	1	4	1	0
       31	2014-10-03 08:24:47	1	4	1	0
      115	2014-10-03 08:24:53	1	4	1	0
       51	2014-10-03 08:28:53	1	4	1	0
       83	2014-10-03 08:31:15	1	4	1	0
       58	2014-10-03 08:43:15	1	4	1	0
       53	2014-10-03 08:43:26	1	4	2	0
       53	2014-10-03 08:43:53	1	5	2	0
       58	2014-10-03 08:43:59	1	5	1	0
       56	2014-10-03 08:44:05	1	5	1	0
       93	2014-10-03 08:44:11	1	5	1	0
       74	2014-10-03 08:46:33	1	5	1	0
      116	2014-10-03 11:11:08	1	4	1	0
       83	2014-10-03 12:15:34	1	4	1	0
       83	2014-10-03 12:15:43	1	5	1	0
      115	2014-10-03 12:16:01	1	5	1	0
       31	2014-10-03 12:18:34	1	5	1	0
       82	2014-10-03 12:19:37	1	5	1	0
       33	2014-10-03 12:31:09	1	5	1	0
       31	2014-10-03 13:54:58	1	4	1	0
       33	2014-10-03 14:04:43	1	4	1	0
      111	2014-10-03 14:06:26	1	4	1	0
       82	2014-10-03 14:28:29	1	4	1	0
       82	2014-10-03 14:28:30	1	4	1	0
       83	2014-10-03 14:29:24	1	4	1	0
      111	2014-10-03 18:07:25	1	5	1	0
      111	2014-10-03 18:07:27	1	5	1	0
       31	2014-10-03 18:10:43	1	5	1	0
       33	2014-10-03 18:28:36	1	5	1	0
       42	2014-10-03 18:35:24	1	5	1	0
       41	2014-10-03 18:35:30	1	5	2	0
       83	2014-10-03 18:42:11	1	5	1	0
       51	2014-10-03 18:43:43	1	5	1	0
       82	2014-10-03 18:44:03	1	5	1	0
       41	2014-10-03 20:52:34	1	5	2	0
       74	2014-10-03 23:08:21	1	0	1	0
      151	2014-10-04 06:25:59	1	0	1	0
       41	2014-10-04 07:05:01	1	0	2	0
      116	2014-10-04 07:09:50	1	0	1	0
        1	2014-10-04 07:26:59	1	0	2	0
       59	2014-10-04 07:44:07	1	0	1	0
       10	2014-10-04 07:47:41	1	0	1	0
       52	2014-10-04 07:49:48	1	0	1	0
      154	2014-10-04 07:57:20	1	0	1	0
      152	2014-10-04 07:57:25	1	0	1	0
       42	2014-10-04 08:00:32	1	0	1	0
       17	2014-10-04 08:05:09	1	0	1	0
       57	2014-10-04 08:05:30	1	0	2	0
       92	2014-10-04 08:07:30	1	0	1	0
       33	2014-10-04 08:09:10	1	0	1	0
       51	2014-10-04 08:13:52	1	0	1	0
       74	2014-10-04 08:24:42	1	0	1	0
       60	2014-10-04 08:26:01	1	0	1	0
       54	2014-10-04 08:27:13	1	5	1	0
       31	2014-10-04 08:27:22	1	4	1	0
       72	2014-10-04 08:28:29	1	5	8	0
       61	2014-10-04 08:29:14	1	5	1	0
       82	2014-10-04 08:36:46	1	5	1	0
      115	2014-10-04 08:53:00	1	5	1	0
      116	2014-10-04 11:05:53	1	5	1	0
       31	2014-10-04 12:10:04	1	5	1	0
       33	2014-10-04 12:23:28	1	5	1	0
       51	2014-10-04 12:26:08	1	5	1	0
       82	2014-10-04 12:56:56	1	5	1	0
      115	2014-10-04 13:12:45	1	5	1	0
      111	2014-10-04 14:07:04	1	5	1	0
       31	2014-10-04 14:09:39	1	4	1	0
       33	2014-10-04 14:14:16	1	4	1	0
       51	2014-10-04 14:29:01	1	4	1	0
       72	2014-10-04 16:35:09	1	5	8	0
       17	2014-10-04 16:46:49	1	5	1	0
        1	2014-10-04 16:48:04	1	5	2	0
       10	2014-10-04 16:50:08	1	5	1	0
      154	2014-10-04 16:51:21	1	5	1	0
       31	2014-10-04 17:31:35	1	5	1	0
      111	2014-10-04 18:03:38	1	5	1	0
      111	2014-10-04 18:03:39	1	5	1	0
       33	2014-10-04 18:13:52	1	5	1	0
       51	2014-10-04 18:26:57	1	5	1	0
       42	2014-10-04 19:10:47	1	5	1	0
       41	2014-10-04 19:10:54	1	5	2	0
       74	2014-10-04 23:23:55	1	0	1	0
      111	2014-10-05 06:55:03	1	0	1	0
      116	2014-10-05 06:55:55	1	0	1	0
       54	2014-10-05 07:52:11	1	0	1	0
       42	2014-10-05 07:55:20	1	0	1	0
       41	2014-10-05 07:55:24	1	0	2	0
      151	2014-10-05 07:55:28	1	0	1	0
       53	2014-10-05 08:06:27	1	0	2	0
       93	2014-10-05 08:06:40	1	0	1	0
       92	2014-10-05 08:25:33	1	5	1	0
      115	2014-10-05 09:17:13	1	5	1	0
       71	2014-10-05 09:18:08	1	5	1	0
      111	2014-10-05 11:29:16	1	5	1	0
      116	2014-10-05 11:51:33	1	5	1	0
       71	2014-10-05 12:42:14	1	5	1	0
       71	2014-10-05 14:56:43	1	0	1	0
       42	2014-10-05 20:38:44	1	0	1	0
       41	2014-10-05 20:38:50	1	0	2	0
       71	2014-10-05 23:05:45	1	0	1	0
      151	2014-10-06 06:31:56	1	0	1	0
        1	2014-10-06 06:46:33	1	0	2	0
      111	2014-10-06 07:01:24	1	0	1	0
       10	2014-10-06 07:24:21	1	0	1	0
       42	2014-10-06 07:27:52	1	0	1	0
        1	2014-10-06 07:38:26	1	0	2	0
       17	2014-10-06 07:42:33	1	0	1	0
       17	2014-10-06 07:42:34	1	0	1	0
       59	2014-10-06 07:53:24	1	0	1	0
      154	2014-10-06 07:58:55	1	0	1	0
      152	2014-10-06 07:58:59	1	0	1	0
       60	2014-10-06 08:00:30	1	0	1	0
       57	2014-10-06 08:01:48	1	0	2	0
       82	2014-10-06 08:05:11	1	0	1	0
       51	2014-10-06 08:13:11	1	0	1	0
       33	2014-10-06 08:14:48	1	0	1	0
       33	2014-10-06 08:14:49	1	0	1	0
       83	2014-10-06 08:19:50	1	0	1	0
       31	2014-10-06 08:20:59	1	0	1	0
       54	2014-10-06 08:35:49	1	0	1	0
       53	2014-10-06 08:36:14	1	5	2	0
       93	2014-10-06 08:39:03	1	5	1	0
       74	2014-10-06 08:52:34	1	5	1	0
      115	2014-10-06 09:25:01	1	5	1	0
       58	2014-10-06 10:58:13	1	5	1	0
      111	2014-10-06 11:06:42	1	5	1	0
       59	2014-10-06 12:00:50	1	5	1	0
       31	2014-10-06 12:06:51	1	5	1	0
       83	2014-10-06 12:08:08	1	5	1	0
       82	2014-10-06 12:10:41	1	5	1	0
      154	2014-10-06 12:14:32	1	5	1	0
       51	2014-10-06 12:15:13	1	5	1	0
      152	2014-10-06 12:15:39	1	5	1	0
       81	2014-10-06 12:16:58	1	5	1	0
        1	2014-10-06 12:17:45	1	5	2	0
       17	2014-10-06 12:18:36	1	5	1	0
       33	2014-10-06 12:23:42	1	5	1	0
      115	2014-10-06 13:14:11	1	5	1	0
       59	2014-10-06 13:55:30	1	5	1	0
       31	2014-10-06 14:00:56	1	4	1	0
      154	2014-10-06 14:01:44	1	4	1	0
      152	2014-10-06 14:01:49	1	4	1	0
        1	2014-10-06 14:03:25	1	4	2	0
       17	2014-10-06 14:04:43	1	4	1	0
       33	2014-10-06 14:15:52	1	4	1	0
       83	2014-10-06 14:21:12	1	4	1	0
       82	2014-10-06 14:25:37	1	4	1	0
       51	2014-10-06 14:31:19	1	4	1	0
      116	2014-10-06 14:57:03	1	4	1	0
       72	2014-10-06 15:38:54	1	4	8	0
       81	2014-10-06 15:53:15	1	4	1	0
       74	2014-10-06 15:57:09	1	4	1	0
       83	2014-10-06 18:05:03	1	5	1	0
       31	2014-10-06 18:06:28	1	5	1	0
       81	2014-10-06 18:06:35	1	5	1	0
        1	2014-10-06 18:31:35	1	5	2	0
       17	2014-10-06 18:31:51	1	5	1	0
      154	2014-10-06 18:32:46	1	5	1	0
      152	2014-10-06 18:33:02	1	5	1	0
       51	2014-10-06 18:33:35	1	5	1	0
      116	2014-10-06 18:34:21	1	5	1	0
       59	2014-10-06 18:43:44	1	5	1	0
       82	2014-10-06 18:43:50	1	5	1	0
       33	2014-10-06 18:51:34	1	5	1	0
       81	2014-10-06 21:05:08	1	5	1	0
       81	2014-10-06 21:05:11	1	5	1	0
       56	2014-10-06 21:51:41	1	5	1	0
       58	2014-10-06 22:15:39	1	5	1	0
       58	2014-10-06 22:15:47	1	4	1	0
       81	2014-10-06 22:53:28	1	4	1	0
       72	2014-10-06 23:52:50	1	4	8	0
      151	2014-10-07 06:25:02	1	4	1	0
        1	2014-10-07 06:56:59	1	4	2	0
      111	2014-10-07 07:00:11	1	4	1	0
       42	2014-10-07 07:11:15	1	4	1	0
       17	2014-10-07 07:12:49	1	4	1	0
        1	2014-10-07 07:34:47	1	4	2	0
       59	2014-10-07 07:53:35	1	4	1	0
       52	2014-10-07 07:55:36	1	4	1	0
       61	2014-10-07 07:55:57	1	4	1	0
      152	2014-10-07 07:56:35	1	4	1	0
       10	2014-10-07 08:00:36	1	4	1	0
      154	2014-10-07 08:03:25	1	4	1	0
       82	2014-10-07 08:05:56	1	4	1	0
       33	2014-10-07 08:09:17	1	4	1	0
       83	2014-10-07 08:10:25	1	4	1	0
       72	2014-10-07 08:12:25	1	4	8	0
       92	2014-10-07 08:12:37	1	4	1	0
       31	2014-10-07 08:16:00	1	4	1	0
       51	2014-10-07 08:16:34	1	4	1	0
       60	2014-10-07 08:40:54	1	4	1	0
       56	2014-10-07 08:47:16	1	4	1	0
       57	2014-10-07 08:48:28	1	4	2	0
       81	2014-10-07 09:03:09	1	4	1	0
      115	2014-10-07 09:15:44	1	4	1	0
      111	2014-10-07 11:28:59	1	4	1	0
       59	2014-10-07 12:00:43	1	5	1	0
       82	2014-10-07 12:08:35	1	5	1	0
       83	2014-10-07 12:09:19	1	5	1	0
       31	2014-10-07 12:11:02	1	5	1	0
       81	2014-10-07 12:12:28	1	5	1	0
        1	2014-10-07 12:14:12	1	5	2	0
      154	2014-10-07 12:19:13	1	5	1	0
      152	2014-10-07 12:19:33	1	5	1	0
       33	2014-10-07 12:19:41	1	5	1	0
       10	2014-10-07 12:22:18	1	5	1	0
       10	2014-10-07 13:34:46	1	5	1	0
       31	2014-10-07 13:45:33	1	4	1	0
       83	2014-10-07 13:59:45	1	4	1	0
        1	2014-10-07 14:03:47	1	4	2	0
      154	2014-10-07 14:04:04	1	4	1	0
      152	2014-10-07 14:04:26	1	4	1	0
       59	2014-10-07 14:07:31	1	4	1	0
      115	2014-10-07 14:09:19	1	4	1	0
       17	2014-10-07 14:10:57	1	4	1	0
       33	2014-10-07 14:15:06	1	4	1	0
      116	2014-10-07 15:06:34	1	4	1	0
       81	2014-10-07 15:27:57	1	4	1	0
       83	2014-10-07 18:02:20	1	4	1	0
       83	2014-10-07 18:02:26	1	5	1	0
       31	2014-10-07 18:13:58	1	5	1	0
        1	2014-10-07 18:16:20	1	5	2	0
       10	2014-10-07 18:20:50	1	5	1	0
      152	2014-10-07 18:21:00	1	5	1	0
      154	2014-10-07 18:21:15	1	5	1	0
       59	2014-10-07 18:24:54	1	5	1	0
       17	2014-10-07 18:28:14	1	5	1	0
      116	2014-10-07 18:34:09	1	5	1	0
       81	2014-10-07 18:41:08	1	5	1	0
       33	2014-10-07 19:02:25	1	5	1	0
       42	2014-10-07 19:29:27	1	5	1	0
       41	2014-10-07 19:29:32	1	5	2	0
       51	2014-10-07 21:57:28	1	0	1	0
       58	2014-10-07 22:26:01	1	0	1	0
       72	2014-10-07 23:22:09	1	0	8	0
      151	2014-10-08 06:43:40	1	0	1	0
       41	2014-10-08 06:45:15	1	0	2	0
      111	2014-10-08 06:55:42	1	0	1	0
       42	2014-10-08 07:16:24	1	0	1	0
        1	2014-10-08 07:28:44	1	0	2	0
       17	2014-10-08 07:36:10	1	0	1	0
       17	2014-10-08 07:36:11	1	0	1	0
       10	2014-10-08 07:41:18	1	0	1	0
      152	2014-10-08 07:45:32	1	0	1	0
      154	2014-10-08 07:45:36	1	0	1	0
       59	2014-10-08 07:54:16	1	0	1	0
       54	2014-10-08 07:55:17	1	0	1	0
       93	2014-10-08 08:01:34	1	0	1	0
       82	2014-10-08 08:06:04	1	0	1	0
       33	2014-10-08 08:09:35	1	0	1	0
       53	2014-10-08 08:10:45	1	0	2	0
       51	2014-10-08 08:15:24	1	0	1	0
       31	2014-10-08 08:17:49	1	0	1	0
       83	2014-10-08 08:18:40	1	0	1	0
      115	2014-10-08 08:20:16	1	0	1	0
      115	2014-10-08 08:20:17	1	0	1	0
       92	2014-10-08 08:23:50	1	5	1	0
       58	2014-10-08 08:37:45	1	5	1	0
       56	2014-10-08 08:37:51	1	5	1	0
       61	2014-10-08 08:38:10	1	5	1	0
       52	2014-10-08 08:38:14	1	5	1	0
       74	2014-10-08 08:41:59	1	5	1	0
       81	2014-10-08 08:48:56	1	4	1	0
      111	2014-10-08 11:24:30	1	4	1	0
       59	2014-10-08 12:10:10	1	4	1	0
        1	2014-10-08 12:12:35	1	5	2	0
       82	2014-10-08 12:12:43	1	5	1	0
       31	2014-10-08 12:13:23	1	5	1	0
       83	2014-10-08 12:13:48	1	5	1	0
       81	2014-10-08 12:15:26	1	5	1	0
       33	2014-10-08 12:15:44	1	5	1	0
       10	2014-10-08 12:16:41	1	5	1	0
      154	2014-10-08 12:16:50	1	5	1	0
      152	2014-10-08 12:17:10	1	5	1	0
       17	2014-10-08 12:17:55	1	5	1	0
       51	2014-10-08 12:18:04	1	5	1	0
       31	2014-10-08 13:53:58	1	4	1	0
       10	2014-10-08 14:04:23	1	4	1	0
      152	2014-10-08 14:04:28	1	4	1	0
        1	2014-10-08 14:04:34	1	4	2	0
      154	2014-10-08 14:04:49	1	4	1	0
       17	2014-10-08 14:04:51	1	4	1	0
       59	2014-10-08 14:08:22	1	4	1	0
       33	2014-10-08 14:11:58	1	4	1	0
       51	2014-10-08 14:12:04	1	4	1	0
       83	2014-10-08 14:26:22	1	4	1	0
       82	2014-10-08 14:28:34	1	4	1	0
       81	2014-10-08 15:03:02	1	4	1	0
      116	2014-10-08 15:14:44	1	4	1	0
      115	2014-10-08 15:31:04	1	4	1	0
      116	2014-10-08 18:08:14	1	4	1	0
        1	2014-10-08 18:14:13	1	4	2	0
       10	2014-10-08 18:15:07	1	4	1	0
       31	2014-10-08 18:17:43	1	5	1	0
      154	2014-10-08 18:18:35	1	5	1	0
      152	2014-10-08 18:18:48	1	5	1	0
       17	2014-10-08 18:19:41	1	5	1	0
       59	2014-10-08 18:24:18	1	5	1	0
       59	2014-10-08 18:24:32	1	5	1	0
       83	2014-10-08 18:27:09	1	5	1	0
       81	2014-10-08 18:33:12	1	5	1	0
       33	2014-10-08 18:34:29	1	5	1	0
       33	2014-10-08 18:34:31	1	5	1	0
       82	2014-10-08 18:41:45	1	5	1	0
       51	2014-10-08 18:44:00	1	5	1	0
       42	2014-10-08 19:12:32	1	5	1	0
       41	2014-10-08 19:12:38	1	5	2	0
       56	2014-10-08 22:43:29	1	5	1	0
       58	2014-10-08 22:50:38	1	5	1	0
       58	2014-10-08 22:50:47	1	4	1	0
       74	2014-10-08 22:59:57	1	4	1	0
       41	2014-10-09 06:22:43	1	4	2	0
      151	2014-10-09 06:23:28	1	4	1	0
      111	2014-10-09 06:54:25	1	4	1	0
       42	2014-10-09 07:04:56	1	4	1	0
       17	2014-10-09 07:28:55	1	4	1	0
        1	2014-10-09 07:42:13	1	4	2	0
      154	2014-10-09 07:44:42	1	4	1	0
       10	2014-10-09 07:45:56	1	4	1	0
      152	2014-10-09 07:46:47	1	4	1	0
       59	2014-10-09 07:57:57	1	4	1	0
       57	2014-10-09 08:00:29	1	4	2	0
       60	2014-10-09 08:02:10	1	4	1	0
       82	2014-10-09 08:04:04	1	4	1	0
       33	2014-10-09 08:08:01	1	4	1	0
       31	2014-10-09 08:08:49	1	4	1	0
       56	2014-10-09 08:18:22	1	5	1	0
       58	2014-10-09 08:18:38	1	5	1	0
       51	2014-10-09 08:20:40	1	5	1	0
      115	2014-10-09 08:22:53	1	5	1	0
       83	2014-10-09 08:30:59	1	5	1	0
       93	2014-10-09 08:31:47	1	5	1	0
       54	2014-10-09 08:34:03	1	5	1	0
       53	2014-10-09 08:36:25	1	5	2	0
       74	2014-10-09 08:43:51	1	5	1	0
       81	2014-10-09 08:45:33	1	5	1	0
      111	2014-10-09 11:00:34	1	5	1	0
      111	2014-10-09 11:00:35	1	5	1	0
       17	2014-10-09 11:57:26	1	4	1	0
       59	2014-10-09 12:04:35	1	5	1	0
       31	2014-10-09 12:10:14	1	5	1	0
       82	2014-10-09 12:11:11	1	5	1	0
       83	2014-10-09 12:11:37	1	5	1	0
       81	2014-10-09 12:11:48	1	5	1	0
        1	2014-10-09 12:12:08	1	5	2	0
      154	2014-10-09 12:12:20	1	5	1	0
      152	2014-10-09 12:13:17	1	5	1	0
       33	2014-10-09 12:15:02	1	5	1	0
       10	2014-10-09 12:15:51	1	5	1	0
       51	2014-10-09 12:18:57	1	5	1	0
      115	2014-10-09 12:51:19	1	5	1	0
      115	2014-10-09 12:51:20	1	5	1	0
       10	2014-10-09 13:42:05	1	5	1	0
       31	2014-10-09 13:51:01	1	4	1	0
       59	2014-10-09 13:55:03	1	4	1	0
       17	2014-10-09 14:00:49	1	4	1	0
      152	2014-10-09 14:02:15	1	4	1	0
        1	2014-10-09 14:03:43	1	4	2	0
      154	2014-10-09 14:04:36	1	4	1	0
        3	2014-10-09 14:13:12	1	4	1	0
       33	2014-10-09 14:14:19	1	4	1	0
       82	2014-10-09 14:28:03	1	4	1	0
       83	2014-10-09 14:36:50	1	4	1	0
      116	2014-10-09 14:50:07	1	4	1	0
      116	2014-10-09 14:50:09	1	4	1	0
       51	2014-10-09 14:57:18	1	4	1	0
       72	2014-10-09 15:26:42	1	4	8	0
       81	2014-10-09 15:36:31	1	4	1	0
       74	2014-10-09 15:42:29	1	4	1	0
        3	2014-10-09 17:43:18	1	5	1	0
      116	2014-10-09 18:08:14	1	5	1	0
       10	2014-10-09 18:16:12	1	5	1	0
        1	2014-10-09 18:16:53	1	5	2	0
      154	2014-10-09 18:18:37	1	5	1	0
      152	2014-10-09 18:18:45	1	5	1	0
       17	2014-10-09 18:22:06	1	5	1	0
       83	2014-10-09 18:29:37	1	5	1	0
       82	2014-10-09 18:33:36	1	5	1	0
       59	2014-10-09 18:37:38	1	5	1	0
       81	2014-10-09 18:38:25	1	5	1	0
       41	2014-10-09 19:03:40	1	5	2	0
       42	2014-10-09 19:05:39	1	5	1	0
       33	2014-10-09 19:06:48	1	5	1	0
       33	2014-10-09 19:06:59	1	5	1	0
       83	2014-10-09 21:00:50	1	5	1	0
       51	2014-10-09 22:23:01	1	5	1	0
       56	2014-10-09 22:39:23	1	4	1	0
       58	2014-10-09 22:46:30	1	4	1	0
       72	2014-10-09 23:13:11	1	5	8	0
      151	2014-10-10 06:18:37	1	4	1	0
       41	2014-10-10 06:18:46	1	4	2	0
       83	2014-10-10 06:55:11	1	4	1	0
      111	2014-10-10 07:02:57	1	4	1	0
       42	2014-10-10 07:29:37	1	4	1	0
      152	2014-10-10 07:44:36	1	4	1	0
      154	2014-10-10 07:44:41	1	4	1	0
       10	2014-10-10 07:45:24	1	4	1	0
       17	2014-10-10 07:45:30	1	5	1	0
       17	2014-10-10 07:45:38	1	4	1	0
       52	2014-10-10 07:56:26	1	4	1	0
       52	2014-10-10 07:56:38	1	4	1	0
       61	2014-10-10 07:56:55	1	4	1	0
       61	2014-10-10 07:57:04	1	4	1	0
       59	2014-10-10 08:05:28	1	4	1	0
       33	2014-10-10 08:06:24	1	4	1	0
       33	2014-10-10 08:06:27	1	4	1	0
       82	2014-10-10 08:07:15	1	4	1	0
        3	2014-10-10 08:09:06	1	4	1	0
       51	2014-10-10 08:09:18	1	4	1	0
       92	2014-10-10 08:13:55	1	4	1	0
       31	2014-10-10 08:24:01	1	4	1	0
      115	2014-10-10 08:32:56	1	4	1	0
       72	2014-10-10 08:35:07	1	4	8	0
        2	2014-10-10 08:38:28	1	4	1	0
       60	2014-10-10 08:40:43	1	4	1	0
       81	2014-10-10 08:51:10	1	4	1	0
       57	2014-10-10 09:08:51	1	4	2	0
       56	2014-10-10 09:17:26	1	5	1	0
       58	2014-10-10 09:17:59	1	5	1	0
      111	2014-10-10 11:06:54	1	5	1	0
      111	2014-10-10 11:07:01	1	5	1	0
       59	2014-10-10 12:02:36	1	5	1	0
       31	2014-10-10 12:07:01	1	5	1	0
      152	2014-10-10 12:07:49	1	5	1	0
      154	2014-10-10 12:08:25	1	5	1	0
       17	2014-10-10 12:08:39	1	5	1	0
       10	2014-10-10 12:12:05	1	5	1	0
       51	2014-10-10 12:17:52	1	5	1	0
       33	2014-10-10 12:24:53	1	5	1	0
       83	2014-10-10 12:39:46	1	5	1	0
       82	2014-10-10 12:41:15	1	5	1	0
       81	2014-10-10 12:46:04	1	5	1	0
       31	2014-10-10 13:57:43	1	4	1	0
      154	2014-10-10 13:59:37	1	4	1	0
      152	2014-10-10 13:59:41	1	4	1	0
       51	2014-10-10 14:05:19	1	4	1	0
       17	2014-10-10 14:06:28	1	4	1	0
       17	2014-10-10 14:06:29	1	4	1	0
       59	2014-10-10 14:07:39	1	4	1	0
       33	2014-10-10 14:15:56	1	4	1	0
       33	2014-10-10 14:15:57	1	4	1	0
       82	2014-10-10 14:29:07	1	4	1	0
        3	2014-10-10 14:33:52	1	4	1	0
      115	2014-10-10 14:36:18	1	5	1	0
       83	2014-10-10 14:42:35	1	5	1	0
      116	2014-10-10 14:54:31	1	5	1	0
      116	2014-10-10 14:54:44	1	4	1	0
